date,datetime,cash_type,card,money,coffee_name
2024-05-16,2024-05-16 18:13:58.191,card,ANON-0000-0000-0175,37.72,Latte
2024-05-17,2024-05-17 09:00:48.456,card,ANON-0000-0000-0033,27.92,Americano
2024-05-17,2024-05-17 11:30:27.553,card,ANON-0000-0000-0164,32.82,Americano with Milk
2024-05-17,2024-05-17 14:58:03.060,cash,,34.0,Americano with Milk
2024-05-17,2024-05-17 19:55:18.534,card,ANON-0000-0000-0012,32.82,Americano with Milk
2024-05-17,2024-05-17 19:56:46.751,card,ANON-0000-0000-0009,37.72,Cappuccino
2024-05-17,2024-05-17 20:37:52.930,card,ANON-0000-0000-0176,37.72,Cappuccino
2024-05-17,2024-05-17 22:34:50.797,card,ANON-0000-0000-0177,27.92,Americano
2024-05-17,2024-05-17 22:36:33.357,card,ANON-0000-0000-0178,37.72,Latte
2024-05-17,2024-05-17 22:37:42.821,card,ANON-0000-0000-0179,37.72,Latte
2024-05-18,2024-05-18 08:01:37.898,card,ANON-0000-0000-0180,37.72,Cappuccino
2024-05-18,2024-05-18 08:02:39.959,card,ANON-0000-0000-0180,37.72,Cappuccino
2024-05-18,2024-05-18 11:15:56.089,card,ANON-0000-0000-0181,32.82,Americano with Milk
2024-05-18,2024-05-18 16:48:29.374,card,ANON-0000-0000-0172,32.82,Americano with Milk
2024-05-18,2024-05-18 16:49:27.131,card,ANON-0000-0000-0097,32.82,Americano with Milk
2024-05-18,2024-05-18 19:58:44.210,card,ANON-0000-0000-0040,32.82,Americano with Milk
2024-05-18,2024-05-18 20:22:53.111,card,ANON-0000-0000-0009,37.72,Latte
2024-05-18,2024-05-18 22:05:27.473,cash,,39.0,Cappuccino
2024-05-19,2024-05-19 07:58:38.312,card,ANON-0000-0000-0182,27.92,Americano
2024-05-19,2024-05-19 07:59:33.549,card,ANON-0000-0000-0182,27.92,Americano
2024-05-19,2024-05-19 08:00:35.061,card,ANON-0000-0000-0183,37.72,Cappuccino
2024-05-19,2024-05-19 09:28:49.723,cash,,24.0,Espresso
2024-05-19,2024-05-19 12:14:26.676,card,ANON-0000-0000-0184,32.82,Americano with Milk
2024-05-19,2024-05-19 14:43:40.049,card,ANON-0000-0000-0012,27.92,Americano
2024-05-19,2024-05-19 15:58:58.192,card,ANON-0000-0000-0185,32.82,Americano with Milk
2024-05-19,2024-05-19 18:12:36.304,card,ANON-0000-0000-0186,32.82,Americano with Milk
2024-05-19,2024-05-19 18:13:47.762,card,ANON-0000-0000-0186,23.02,Espresso
2024-05-19,2024-05-19 18:16:30.022,card,ANON-0000-0000-0186,37.72,Hot Chocolate
2024-05-19,2024-05-19 19:51:06.979,card,ANON-0000-0000-0187,37.72,Cappuccino
2024-05-19,2024-05-19 21:15:41.761,card,ANON-0000-0000-0188,37.72,Cappuccino
2024-05-19,2024-05-19 21:18:36.101,card,ANON-0000-0000-0189,37.72,Cappuccino
2024-05-20,2024-05-20 10:05:59.163,card,ANON-0000-0000-0190,32.82,Americano with Milk
2024-05-20,2024-05-20 10:17:51.867,card,ANON-0000-0000-0191,37.72,Latte
2024-05-20,2024-05-20 10:58:48.379,card,ANON-0000-0000-0001,37.72,Latte
2024-05-20,2024-05-20 11:15:16.363,card,ANON-0000-0000-0143,27.92,Americano
2024-05-20,2024-05-20 11:16:19.637,card,ANON-0000-0000-0143,27.92,Americano
2024-05-20,2024-05-20 13:27:13.420,card,ANON-0000-0000-0003,27.92,Americano
2024-05-20,2024-05-20 13:28:10.440,card,ANON-0000-0000-0003,27.92,Americano
2024-05-20,2024-05-20 14:13:19.017,card,ANON-0000-0000-0192,32.82,Americano with Milk
2024-05-20,2024-05-20 14:14:31.354,card,ANON-0000-0000-0192,37.72,Cappuccino
2024-05-20,2024-05-20 14:32:21.252,cash,,29.0,Americano
2024-05-20,2024-05-20 17:12:51.121,card,ANON-0000-0000-0120,37.72,Latte
2024-05-20,2024-05-20 17:13:56.897,card,ANON-0000-0000-0193,37.72,Latte
2024-05-20,2024-05-20 20:36:48.320,card,ANON-0000-0000-0194,32.82,Americano with Milk
2024-05-20,2024-05-20 20:37:57.316,card,ANON-0000-0000-0194,37.72,Cocoa
2024-05-20,2024-05-20 20:46:52.085,card,ANON-0000-0000-0195,27.92,Cortado
2024-05-20,2024-05-20 21:36:53.986,card,ANON-0000-0000-0012,32.82,Americano with Milk
2024-05-20,2024-05-20 21:37:57.777,card,ANON-0000-0000-0012,32.82,Americano with Milk
2024-05-21,2024-05-21 08:27:38.230,card,ANON-0000-0000-0196,37.72,Latte
2024-05-21,2024-05-21 09:43:50.690,cash,,29.0,Americano
2024-05-21,2024-05-21 09:44:40.309,cash,,34.0,Americano with Milk
2024-05-21,2024-05-21 09:46:09.430,cash,,39.0,Cocoa
2024-05-21,2024-05-21 10:05:08.033,cash,,39.0,Latte
2024-05-21,2024-05-21 16:10:19.956,card,ANON-0000-0000-0197,37.72,Latte
2024-05-21,2024-05-21 18:13:23.998,card,ANON-0000-0000-0012,23.02,Espresso
2024-05-21,2024-05-21 19:11:09.212,card,ANON-0000-0000-0198,37.72,Cappuccino
2024-05-21,2024-05-21 20:13:48.358,card,ANON-0000-0000-0199,37.72,Cappuccino
2024-05-22,2024-05-22 09:34:41.818,card,ANON-0000-0000-0200,37.72,Cappuccino
2024-05-22,2024-05-22 10:49:47.044,card,ANON-0000-0000-0191,32.82,Americano with Milk
2024-05-22,2024-05-22 11:18:14.265,card,ANON-0000-0000-0141,27.92,Cortado
2024-05-22,2024-05-22 11:34:54.968,card,ANON-0000-0000-0097,32.82,Americano with Milk
2024-05-22,2024-05-22 12:29:50.841,card,ANON-0000-0000-0012,27.92,Americano
2024-05-22,2024-05-22 12:30:43.347,card,ANON-0000-0000-0012,27.92,Americano
2024-05-22,2024-05-22 14:00:20.499,card,ANON-0000-0000-0009,32.82,Americano with Milk
2024-05-22,2024-05-22 19:24:58.098,card,ANON-0000-0000-0134,37.72,Cappuccino
2024-05-22,2024-05-22 19:25:58.574,card,ANON-0000-0000-0134,37.72,Cappuccino
2024-05-22,2024-05-22 21:23:53.000,card,ANON-0000-0000-0180,37.72,Hot Chocolate
2024-05-22,2024-05-22 21:24:49.584,card,ANON-0000-0000-0180,37.72,Cappuccino
2024-05-23,2024-05-23 10:10:19.640,card,ANON-0000-0000-0201,37.72,Cappuccino
2024-05-23,2024-05-23 12:22:06.605,card,ANON-0000-0000-0202,23.02,Espresso
2024-05-23,2024-05-23 15:55:16.628,card,ANON-0000-0000-0180,37.72,Cappuccino
2024-05-23,2024-05-23 15:56:27.237,card,ANON-0000-0000-0203,37.72,Cappuccino
2024-05-23,2024-05-23 16:18:14.053,card,ANON-0000-0000-0180,37.72,Cappuccino
2024-05-23,2024-05-23 16:41:00.043,card,ANON-0000-0000-0077,37.72,Latte
2024-05-23,2024-05-23 17:14:33.237,card,ANON-0000-0000-0153,37.72,Cappuccino
2024-05-23,2024-05-23 17:15:44.861,card,ANON-0000-0000-0153,37.72,Latte
2024-05-23,2024-05-23 19:03:53.856,card,ANON-0000-0000-0204,27.92,Cortado
2024-05-23,2024-05-23 19:17:28.431,card,ANON-0000-0000-0134,37.72,Cappuccino
2024-05-23,2024-05-23 19:18:26.418,card,ANON-0000-0000-0205,37.72,Cappuccino
2024-05-23,2024-05-23 19:42:31.546,card,ANON-0000-0000-0206,37.72,Cappuccino
2024-05-23,2024-05-23 20:15:01.429,card,ANON-0000-0000-0207,37.72,Cappuccino
2024-05-23,2024-05-23 20:16:24.205,card,ANON-0000-0000-0207,37.72,Latte
2024-05-23,2024-05-23 22:48:10.813,card,ANON-0000-0000-0208,32.82,Americano with Milk
2024-05-23,2024-05-23 22:55:36.926,cash,,39.0,Hot Chocolate
2024-05-24,2024-05-24 11:11:59.182,card,ANON-0000-0000-0141,27.92,Cortado
2024-05-24,2024-05-24 11:15:08.341,card,ANON-0000-0000-0012,27.92,Americano
2024-05-24,2024-05-24 11:16:13.016,card,ANON-0000-0000-0012,27.92,Americano
2024-05-24,2024-05-24 16:07:19.816,card,ANON-0000-0000-0081,37.72,Hot Chocolate
2024-05-24,2024-05-24 18:17:40.330,card,ANON-0000-0000-0209,27.92,Cortado
2024-05-24,2024-05-24 18:18:36.698,card,ANON-0000-0000-0209,27.92,Cortado
2024-05-24,2024-05-24 22:30:40.198,card,ANON-0000-0000-0210,32.82,Americano with Milk
2024-05-25,2024-05-25 07:40:58.818,cash,,29.0,Americano
2024-05-25,2024-05-25 12:13:53.388,card,ANON-0000-0000-0211,37.72,Latte
2024-05-25,2024-05-25 12:40:23.587,cash,,29.0,Americano
2024-05-25,2024-05-25 12:42:10.258,card,ANON-0000-0000-0212,32.82,Americano with Milk
2024-05-25,2024-05-25 12:43:13.275,card,ANON-0000-0000-0212,32.82,Americano with Milk
2024-05-25,2024-05-25 12:58:12.049,card,ANON-0000-0000-0213,32.82,Americano with Milk
2024-05-25,2024-05-25 16:47:09.557,card,ANON-0000-0000-0040,32.82,Americano with Milk
2024-05-25,2024-05-25 16:48:16.834,card,ANON-0000-0000-0040,27.92,Americano
2024-05-26,2024-05-26 10:20:02.233,card,ANON-0000-0000-0001,37.72,Latte
2024-05-26,2024-05-26 14:24:49.812,card,ANON-0000-0000-0214,32.82,Americano with Milk
2024-05-26,2024-05-26 14:26:05.248,card,ANON-0000-0000-0215,27.92,Cortado
2024-05-26,2024-05-26 14:40:58.882,card,ANON-0000-0000-0216,32.82,Americano with Milk
2024-05-26,2024-05-26 17:19:15.521,card,ANON-0000-0000-0217,37.72,Cappuccino
2024-05-26,2024-05-26 18:09:52.843,card,ANON-0000-0000-0218,37.72,Hot Chocolate
2024-05-26,2024-05-26 18:11:02.204,card,ANON-0000-0000-0218,37.72,Hot Chocolate
2024-05-26,2024-05-26 18:13:14.299,card,ANON-0000-0000-0218,27.92,Americano
2024-05-26,2024-05-26 18:39:18.794,card,ANON-0000-0000-0219,37.72,Latte
2024-05-26,2024-05-26 20:59:14.954,card,ANON-0000-0000-0220,37.72,Hot Chocolate
2024-05-26,2024-05-26 21:00:05.568,card,ANON-0000-0000-0220,37.72,Cappuccino
2024-05-26,2024-05-26 21:02:36.935,card,ANON-0000-0000-0221,27.92,Cortado
2024-05-26,2024-05-26 21:03:51.772,card,ANON-0000-0000-0222,37.72,Cappuccino
2024-05-26,2024-05-26 21:04:58.824,card,ANON-0000-0000-0221,37.72,Latte
2024-05-26,2024-05-26 21:06:02.621,card,ANON-0000-0000-0223,37.72,Cappuccino
2024-05-27,2024-05-27 11:34:55.252,card,ANON-0000-0000-0012,27.92,Americano
2024-05-27,2024-05-27 14:05:21.688,card,ANON-0000-0000-0224,32.82,Americano with Milk
2024-05-27,2024-05-27 14:06:43.564,card,ANON-0000-0000-0224,37.72,Cocoa
2024-05-27,2024-05-27 15:11:34.061,card,ANON-0000-0000-0225,27.92,Americano
2024-05-27,2024-05-27 15:14:05.788,card,ANON-0000-0000-0225,27.92,Americano
2024-05-27,2024-05-27 17:50:55.763,card,ANON-0000-0000-0203,37.72,Latte
2024-05-27,2024-05-27 18:00:50.983,card,ANON-0000-0000-0226,27.92,Americano
2024-05-27,2024-05-27 19:16:27.404,card,ANON-0000-0000-0227,37.72,Latte
2024-05-27,2024-05-27 19:17:38.729,card,ANON-0000-0000-0228,37.72,Latte
2024-05-27,2024-05-27 21:29:07.085,card,ANON-0000-0000-0192,32.82,Americano with Milk
2024-05-27,2024-05-27 21:30:19.772,card,ANON-0000-0000-0206,37.72,Cappuccino
2024-05-28,2024-05-28 08:37:09.028,card,ANON-0000-0000-0012,32.82,Americano with Milk
2024-05-28,2024-05-28 09:20:10.736,card,ANON-0000-0000-0097,32.82,Americano with Milk
2024-05-28,2024-05-28 11:48:18.494,card,ANON-0000-0000-0229,37.72,Cappuccino
2024-05-28,2024-05-28 13:14:40.435,card,ANON-0000-0000-0230,37.72,Cappuccino
2024-05-28,2024-05-28 14:10:53.691,card,ANON-0000-0000-0194,37.72,Cocoa
2024-05-28,2024-05-28 16:25:39.330,card,ANON-0000-0000-0141,27.92,Cortado
2024-05-28,2024-05-28 17:21:43.967,cash,,39.0,Cappuccino
2024-05-28,2024-05-28 19:09:29.069,card,ANON-0000-0000-0231,27.92,Americano
2024-05-28,2024-05-28 19:10:31.070,card,ANON-0000-0000-0231,37.72,Latte
2024-05-28,2024-05-28 20:24:32.205,card,ANON-0000-0000-0009,32.82,Americano with Milk
2024-05-28,2024-05-28 20:50:19.449,card,ANON-0000-0000-0012,27.92,Americano
2024-05-29,2024-05-29 09:14:43.704,card,ANON-0000-0000-0232,37.72,Latte
2024-05-29,2024-05-29 10:48:46.781,cash,,39.0,Latte
2024-05-29,2024-05-29 11:14:02.855,card,ANON-0000-0000-0233,37.72,Hot Chocolate
2024-05-29,2024-05-29 15:10:48.545,card,ANON-0000-0000-0234,27.92,Americano
2024-05-29,2024-05-29 15:22:56.321,card,ANON-0000-0000-0235,37.72,Latte
2024-05-29,2024-05-29 15:45:12.738,card,ANON-0000-0000-0236,37.72,Cappuccino
2024-05-29,2024-05-29 16:45:03.950,card,ANON-0000-0000-0237,37.72,Latte
2024-05-29,2024-05-29 18:24:03.334,card,ANON-0000-0000-0238,27.92,Cortado
2024-05-29,2024-05-29 18:24:59.311,card,ANON-0000-0000-0238,37.72,Latte
2024-05-29,2024-05-29 20:30:42.240,card,ANON-0000-0000-0239,37.72,Hot Chocolate
2024-05-29,2024-05-29 20:32:35.200,card,ANON-0000-0000-0240,37.72,Cocoa
2024-05-30,2024-05-30 08:29:06.277,card,ANON-0000-0000-0241,37.72,Cappuccino
2024-05-30,2024-05-30 08:30:21.586,card,ANON-0000-0000-0241,37.72,Latte
2024-05-30,2024-05-30 08:37:05.382,card,ANON-0000-0000-0242,32.82,Americano with Milk
2024-05-30,2024-05-30 09:47:59.092,card,ANON-0000-0000-0001,37.72,Latte
2024-05-30,2024-05-30 14:56:15.473,card,ANON-0000-0000-0097,32.82,Americano with Milk
2024-05-30,2024-05-30 15:16:15.665,card,ANON-0000-0000-0243,23.02,Espresso
2024-05-30,2024-05-30 15:17:38.656,card,ANON-0000-0000-0012,23.02,Espresso
2024-05-30,2024-05-30 19:53:11.189,card,ANON-0000-0000-0206,37.72,Cappuccino
2024-05-30,2024-05-30 20:31:05.430,card,ANON-0000-0000-0244,37.72,Latte
2024-05-30,2024-05-30 20:46:13.835,card,ANON-0000-0000-0009,37.72,Hot Chocolate
2024-05-30,2024-05-30 20:47:21.586,card,ANON-0000-0000-0009,32.82,Americano with Milk
2024-05-31,2024-05-31 07:53:57.274,card,ANON-0000-0000-0245,32.82,Americano with Milk
2024-05-31,2024-05-31 09:21:07.821,card,ANON-0000-0000-0246,37.72,Latte
2024-05-31,2024-05-31 09:23:58.791,cash,,39.0,Latte
2024-05-31,2024-05-31 10:38:07.861,card,ANON-0000-0000-0247,37.72,Hot Chocolate
2024-05-31,2024-05-31 10:39:06.136,card,ANON-0000-0000-0248,37.72,Cocoa
2024-05-31,2024-05-31 14:50:12.976,card,ANON-0000-0000-0249,32.82,Americano with Milk
2024-05-31,2024-05-31 18:23:44.636,card,ANON-0000-0000-0250,37.72,Latte
2024-05-31,2024-05-31 18:25:03.271,card,ANON-0000-0000-0250,37.72,Latte
2024-05-31,2024-05-31 20:06:39.166,card,ANON-0000-0000-0180,37.72,Cappuccino
2024-05-31,2024-05-31 20:33:06.403,card,ANON-0000-0000-0134,32.82,Americano with Milk
2024-05-31,2024-05-31 20:34:32.903,card,ANON-0000-0000-0134,37.72,Latte
2024-05-31,2024-05-31 22:05:47.070,card,ANON-0000-0000-0206,37.72,Cappuccino
2024-05-31,2024-05-31 22:06:52.490,card,ANON-0000-0000-0206,32.82,Americano with Milk
2024-05-31,2024-05-31 22:07:55.368,card,ANON-0000-0000-0206,27.92,Cortado
